product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
869,tincidunt eget tempus,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",536.27,33.15,home decor,Dynazzy,479,Maroon,large,3.8,2015-07-03,3.0,909,dui luctus rutrum,2.8,277,free,4.17
870,etiam faucibus cursus urna,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,7.46,5.25,clothing,Geba,899,Mauv,small,2.4,2012-03-20,1.4,205,consequat nulla nisl nunc nisl,2.6,546,free,49.98
871,augue luctus tincidunt,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,978.62,49.82,beauty,Skippad,41,Yellow,medium,4.3,2010-10-07,3.6,102,aliquam erat volutpat,3.1,662,free,9.44
872,ut at dolor,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",629.69,44.31,home decor,Tagpad,412,Mauv,small,3.1,2014-04-25,3.5,825,platea dictumst aliquam,1.4,220,free,4.29
873,augue aliquam erat volutpat,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,370.28,27.38,electronics,Centizu,59,Aquamarine,small,2.5,2017-01-30,4.2,219,sed tincidunt eu felis fusce posuere,2.4,438,free,37.45
874,aliquam erat volutpat in,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,739.36,27.81,clothing,Fiveclub,733,Fuscia,large,2.9,2013-04-23,2.6,469,tempor,3.9,133,standard,8.51
875,vitae ipsum aliquam non,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",835.8,42.29,home decor,Fivespan,761,Blue,small,9.5,2014-03-27,2.3,850,ac,1.9,400,free,33.11
876,orci nullam molestie nibh,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.,919.01,19.99,beauty,Jaloo,984,Khaki,small,7.5,2014-11-01,4.1,106,lacinia nisi,1.1,685,standard,29.38
877,sed sagittis,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.,986.55,29.05,beauty,Linkbuzz,679,Red,small,3.9,2010-09-23,2.0,931,ut blandit non interdum in,2.6,697,express,36.45
878,ultricies eu,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,583.51,45.58,home decor,Skajo,327,Goldenrod,small,6.5,2014-12-26,4.9,205,integer pede,3.2,515,free,3.9
879,ridiculus mus,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.,693.4,20.19,home decor,Photobean,796,Blue,large,1.2,2012-09-20,3.5,77,vivamus tortor duis mattis,1.3,623,express,12.62
880,justo pellentesque viverra pede,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",240.43,15.94,toys,Brainverse,495,Fuscia,extra large,4.3,2017-11-27,1.6,695,in est risus,4.0,570,free,11.76
881,morbi vestibulum velit id,Donec ut dolor.,19.76,20.18,clothing,Jaxworks,587,Orange,large,3.0,2018-05-09,3.1,960,neque duis bibendum morbi non quam,4.9,428,standard,31.85
882,pede libero,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",891.75,6.57,beauty,Dabjam,739,Turquoise,medium,6.8,2010-08-05,3.9,298,nec molestie sed justo pellentesque,2.2,413,express,37.83
883,luctus rutrum nulla,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",955.56,23.92,home decor,Zoomdog,142,Green,small,0.7,2022-10-03,3.1,606,donec,3.5,683,standard,24.38
884,in consequat,Suspendisse ornare consequat lectus.,139.76,30.54,clothing,Dynabox,40,Blue,extra large,5.7,2022-06-23,1.8,190,dui,3.9,241,free,2.05
885,phasellus id sapien in,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,284.15,49.16,beauty,Mynte,561,Indigo,large,1.0,2013-05-07,3.5,619,ipsum,4.4,436,standard,1.1
886,in hac habitasse platea,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",40.29,7.68,home decor,Mita,635,Crimson,small,9.7,2021-10-02,1.3,443,potenti cras in purus eu magna,2.0,789,free,34.37
887,amet consectetuer adipiscing elit,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",830.87,27.0,beauty,Mudo,226,Indigo,small,4.4,2012-06-01,1.4,440,primis in,3.3,880,express,29.32
888,odio consequat varius integer,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",222.96,6.0,electronics,Twitterbridge,47,Puce,extra large,9.3,2020-03-18,1.8,580,suscipit a feugiat et eros,4.5,328,free,25.75
889,id sapien in sapien,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",617.44,5.75,electronics,Bluezoom,567,Violet,extra large,10.0,2018-03-16,1.6,626,accumsan felis ut at,2.3,64,express,1.42
890,arcu adipiscing molestie hendrerit,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",19.14,20.79,home decor,Twinder,646,Puce,medium,7.2,2011-03-01,1.3,443,quis libero nullam sit,1.2,530,standard,18.76
891,ac leo pellentesque ultrices,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",319.44,2.75,electronics,Izio,193,Puce,extra large,4.7,2018-02-23,2.2,491,tempor convallis nulla neque libero convallis,4.5,30,free,47.15
892,integer aliquet massa id,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",600.93,28.11,home decor,Brainbox,784,Green,large,5.9,2010-11-27,4.0,544,sed vestibulum sit amet,2.6,788,free,35.07
893,luctus et ultrices posuere,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",195.61,47.3,clothing,Abatz,915,Blue,medium,9.7,2014-09-22,3.2,625,a feugiat et eros vestibulum ac,3.5,521,standard,12.65
894,quisque porta,Sed accumsan felis.,432.36,22.99,home decor,Tagcat,281,Turquoise,small,8.6,2021-11-07,3.9,374,ante,4.3,618,express,36.03
895,enim sit,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",687.28,13.91,electronics,Ailane,255,Blue,small,9.0,2015-01-29,4.1,262,congue vivamus metus arcu adipiscing molestie,1.7,48,free,8.55
896,adipiscing lorem vitae mattis,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",515.95,29.82,electronics,Realbuzz,149,Goldenrod,extra large,8.8,2011-07-23,3.1,178,cras mi pede malesuada,5.0,231,express,46.29
897,felis sed interdum,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",249.92,35.49,electronics,Nlounge,504,Purple,small,6.8,2021-01-13,4.0,166,pede,3.4,956,free,4.18
898,adipiscing molestie hendrerit,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,168.28,4.28,clothing,Oyope,832,Purple,medium,5.6,2010-05-11,3.4,978,est risus auctor sed,1.9,711,express,2.71
899,posuere nonummy integer,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",772.7,22.92,toys,Abatz,466,Crimson,medium,6.4,2021-11-04,4.6,939,eget eros elementum pellentesque,4.6,542,standard,34.51
900,ut nulla,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,631.25,23.54,toys,Realbuzz,176,Violet,small,0.2,2011-08-09,1.0,893,imperdiet nullam orci pede venenatis,3.3,226,standard,26.01
901,neque aenean auctor gravida,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",943.28,36.4,electronics,Kwilith,984,Puce,large,5.9,2018-04-26,2.5,248,libero nullam sit,2.3,442,express,40.05
902,hac habitasse platea dictumst,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",421.24,24.08,home decor,Linklinks,33,Goldenrod,extra large,10.0,2017-07-26,3.1,63,mauris non ligula pellentesque ultrices phasellus,1.8,801,standard,36.45
903,phasellus in felis donec,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,137.72,23.23,electronics,Riffwire,31,Green,extra large,5.9,2011-03-10,2.6,65,mauris laoreet ut rhoncus aliquet,3.6,928,standard,32.52
904,dis parturient montes,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,721.83,9.9,beauty,Skipfire,115,Aquamarine,extra large,4.1,2011-10-29,2.5,482,molestie,4.9,969,standard,11.57
905,curae nulla dapibus,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",263.74,2.67,electronics,Flashset,7,Violet,small,0.3,2019-10-15,3.2,185,non,4.7,617,standard,47.82
906,nulla tellus,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,518.89,14.61,electronics,Skajo,403,Blue,large,5.3,2011-09-19,3.0,233,augue luctus,3.4,898,express,17.73
907,gravida sem,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,917.69,18.49,toys,Yacero,968,Orange,extra large,0.6,2019-09-15,3.1,923,nulla,1.9,909,express,9.85
908,nam ultrices,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",190.03,25.55,home decor,Eazzy,925,Maroon,medium,10.0,2014-09-28,3.0,719,blandit ultrices enim lorem,3.3,758,standard,16.18
909,nec euismod scelerisque quam,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",169.29,37.19,home decor,Browsedrive,504,Purple,extra large,6.2,2015-10-19,2.3,618,aenean fermentum donec ut mauris eget,2.6,836,free,45.86
910,bibendum felis sed interdum,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,166.46,6.05,toys,Youopia,174,Turquoise,medium,2.6,2015-12-17,2.4,360,eget congue eget,1.3,792,standard,13.85
911,nam dui,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",725.94,35.45,electronics,Gevee,740,Indigo,medium,5.9,2013-05-02,2.3,611,justo maecenas rhoncus,1.9,702,standard,15.09
912,ipsum dolor sit amet,Donec dapibus.,775.65,13.9,beauty,Kaymbo,626,Indigo,small,7.4,2022-10-28,4.8,221,sapien urna pretium,4.2,421,express,36.19
913,congue diam id ornare,In hac habitasse platea dictumst.,19.57,35.96,toys,Aibox,219,Fuscia,medium,9.9,2020-05-21,4.5,267,mi,4.4,971,standard,4.78
914,ultricies eu,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",240.05,13.06,toys,Twiyo,776,Puce,medium,2.4,2010-12-12,1.4,602,semper porta volutpat,3.4,554,express,2.03
915,metus aenean fermentum,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,944.35,6.06,electronics,Dabjam,25,Yellow,small,9.6,2015-05-17,2.9,428,id sapien,2.5,481,express,7.06
916,donec ut dolor morbi,Sed ante.,479.38,23.04,clothing,BlogXS,213,Green,extra large,8.5,2018-01-31,2.1,5,orci luctus et ultrices posuere cubilia,3.2,242,express,33.22
917,odio odio elementum eu,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",931.5,38.56,toys,Cogilith,364,Yellow,small,4.1,2017-12-05,3.9,36,augue,3.2,363,free,29.82
918,orci eget orci vehicula,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",12.9,9.95,electronics,Brainlounge,47,Aquamarine,large,2.4,2013-09-15,1.8,655,massa volutpat convallis morbi,2.7,916,free,11.86
919,elementum nullam varius,In quis justo. Maecenas rhoncus aliquam lacus.,307.99,11.42,beauty,Gabtype,724,Mauv,large,7.9,2016-06-21,2.2,259,non interdum in ante vestibulum ante,2.6,395,express,16.49
920,consequat in consequat,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",873.13,14.7,beauty,Kazio,493,Violet,medium,2.7,2010-03-25,3.0,820,velit donec,4.8,752,standard,14.81
921,duis aliquam convallis nunc,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",489.3,36.58,beauty,Buzzster,202,Fuscia,large,2.6,2011-11-12,3.8,598,etiam vel augue vestibulum rutrum rutrum,3.3,494,standard,35.15
922,eu nibh quisque,Aliquam non mauris. Morbi non lectus.,941.04,18.66,beauty,Youspan,951,Fuscia,small,3.6,2013-10-27,1.9,119,nulla dapibus dolor,4.0,254,express,46.75
923,tristique fusce congue diam,Duis mattis egestas metus. Aenean fermentum.,94.57,40.35,home decor,Eimbee,37,Blue,medium,3.9,2022-08-25,4.1,230,tristique in tempus sit,2.4,453,express,48.19
924,quam pede,Nulla tellus.,685.33,49.07,toys,Photospace,435,Violet,extra large,1.3,2019-11-04,4.5,171,libero rutrum ac lobortis vel,4.8,870,express,48.88
925,congue elementum in hac,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",738.73,48.24,electronics,Tagtune,264,Goldenrod,medium,3.7,2011-01-15,3.5,911,ullamcorper purus sit amet nulla,1.7,7,free,35.08
926,quis turpis sed ante,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,600.31,1.62,clothing,Meembee,145,Khaki,extra large,1.7,2016-11-25,4.5,972,lobortis ligula,2.5,163,free,35.84
927,id ornare imperdiet,Praesent lectus.,104.29,9.37,toys,Flipstorm,47,Purple,extra large,5.2,2021-02-25,4.7,180,nulla pede ullamcorper augue a suscipit,4.2,589,standard,6.2
928,sed tincidunt,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",89.68,10.27,home decor,Vipe,237,Khaki,large,8.4,2019-03-25,2.4,432,donec posuere metus,4.1,979,standard,3.78
929,elementum ligula vehicula consequat,Nunc purus.,162.02,11.07,clothing,Leenti,747,Goldenrod,medium,3.7,2015-10-20,2.4,870,pede venenatis non sodales sed tincidunt,3.6,311,express,2.95
930,libero nullam sit amet,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",225.79,9.12,clothing,Topdrive,197,Aquamarine,large,0.9,2012-06-28,2.4,801,ornare imperdiet,4.9,512,free,1.17
931,congue risus semper porta,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",725.99,10.37,clothing,Skyba,278,Violet,large,7.5,2022-01-22,5.0,432,rhoncus dui vel sem sed sagittis,1.9,236,free,48.54
932,penatibus et magnis dis,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",487.29,49.79,toys,Realcube,269,Goldenrod,small,2.4,2016-06-30,2.3,463,lectus in est risus auctor,1.9,858,free,1.96
933,id justo sit amet,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",428.27,16.82,toys,Gigaclub,882,Turquoise,medium,8.9,2013-05-21,2.9,740,ipsum ac tellus semper interdum mauris,4.2,321,free,40.8
934,primis in faucibus orci,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,799.75,17.62,home decor,Tagchat,145,Goldenrod,extra large,6.1,2015-08-02,1.7,322,lorem ipsum,2.8,226,free,19.27
935,dapibus at diam,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",254.79,45.09,clothing,Rooxo,242,Violet,medium,9.7,2018-01-25,4.8,784,iaculis congue vivamus metus,2.4,469,free,39.44
936,in sagittis,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",411.42,14.5,home decor,Rhyzio,829,Fuscia,large,9.1,2012-04-21,2.0,301,natoque penatibus et,3.7,189,free,49.23
937,placerat ante,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",416.29,22.04,clothing,Mita,281,Green,medium,7.5,2018-02-12,3.5,267,ultrices,1.1,782,express,37.85
938,sit amet,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,894.79,1.36,clothing,Demivee,379,Goldenrod,medium,9.8,2016-04-21,4.9,329,in lacus curabitur at ipsum ac,4.2,194,standard,29.47
